2533, 11730635691300645602
half 219370 54843
half 109685 27422
half 54842 13711
half 27421 6856
square 751911241 141342628397562211
half 375955620 93988906
half 187977810 46994453
half 93988905 23497227
half 46994452 11748614
half 23497226 5874307
half 11748613 2937154
half 5874306 1468577
half 2937153 734289
half 1468576 367145
half 734288 183573
half 367144 91787
half 183572 45894
half 91786 22947
half 45893 11474
half 22946 5737
square 526518916 69305542094824036
half 263259458 65814865
half 131629729 32907433
root 11473 2842
half 5736 1435
square 32901696 270630391693681
half 16450848 4112713
half 8225424 2056357
root 2868 704
half 1434 359
square 2056356 1057149485596
half 1028178 257045
half 514089 128523
root 717 173
half 358 90
square 128164 4106470684
half 64082 16021
half 32041 8011
root 179 42
decrease 178 2
decrease 177 2
square 31329 245368729
square 981506241 240838625035110961
half 490753120 122688281
half 245376560 61344141
half 122688280 30672071
half 61344140 15336036
half 30672070 7668018
half 15336035 3834009
half 7668017 1917005
half 3834008 958503
half 1917004 479252
half 958502 239626
half 479251 119813
half 239625 59907
half 119812 29954
half 59906 14977
half 29953 7489
square 897182209 201233978812234369
half 448591104 112147777
half 224295552 56073889
half 112147776 28036945
half 56073888 14018473
half 28036944 7009237
half 14018472 3504619
half 7009236 1752310
half 3504618 876155
half 1752309 438078
half 876154 219039
half 438077 109520
half 219038 54760
half 109519 27380
half 54759 13690
half 27379 6845
square 749609641 140478653282634811
half 374804820 93701206
half 187402410 46850603
half 93701205 23425302
half 46850602 11712651
half 23425301 5856326
half 11712650 2928163
half 5856325 1464082
half 2928162 732041
half 1464081 366021
half 732040 183011
half 366020 91506
half 183010 45753
half 91505 22877
half 45752 11439
half 22876 5720
square 523311376 68463698931925501
half 261655688 65413923
half 130827844 32706962
root 11438 2834
half 5719 1430
square 32706961 267436316287141
half 16353480 4088371
half 8176740 2044186
half 4088370 1022093
half 2044185 511047
half 1022092 255524
half 511046 127762
half 255523 63881
half 127761 31941
half 63880 15971
half 31940 7986
half 15970 3993
square 255040900 16261465104442276
half 127520450 31880113
half 63760225 15940057
root 7985 1975
half 3992 999
square 15936064 63489529969009
half 7968032 1992009
half 3984016 996005
root 1996 489
half 998 250
square 996004 248005743004
half 498002 124501
half 249001 62251
root 499 120
half 249 63
square 62001 961015501
half 31000 7751
square 961000000 230880249759750001
half 480500000 120125001
half 240250000 60062501
root 15500 3845
half 7750 1938
square 60062500 901875961546876
half 30031250 7507813
half 15015625 3753907
root 3875 954
half 1937 485
square 3751969 3519316906249
half 1875984 468997
half 937992 234499
half 468996 117250
half 234498 58625
half 117249 29313
half 58624 14657
half 29312 7329
square 859193344 184553300378677249
half 429596672 107399169
half 214798336 53699585
root 14656 3634
half 7328 1833
square 53699584 720911317018369
half 26849792 6712449
half 13424896 3356225
root 3664 902
half 1832 459
square 3356224 2816059045489
half 1678112 419529
half 839056 209765
root 916 222
half 458 115
square 209764 11000181484
half 104882 26221
half 52441 13111
root 229 54
half 114 29
square 12996 42220756
square 168896016 7131466012944061
half 84448008 21112003
half 42224004 10556002
root 6498 1605
half 3249 813
root 57 13
half 28 8
square 784 153469
square 614656 94450345921
half 307328 76833
half 153664 38417
root 392 94
half 196 50
root 14 3
decrease 13 2
square 169 7099
square 28561 203925541
square 815730721 166354152091862281
half 407865360 101966341
half 203932680 50983171
half 101966340 25491586
half 50983170 12745793
half 25491585 6372897
half 12745792 3186449
half 6372896 1593225
half 3186448 796613
half 1593224 398307
half 796612 199154
half 398306 99577
half 199153 49789
half 99576 24895
half 49788 12448
half 24894 6224
square 619711236 96010503851234116
half 309855618 77463905
half 154927809 38731953
root 12447 3085
half 6223 1556
square 38725729 374920511963929
half 19362864 4840717
half 9681432 2420359
half 4840716 1210180
half 2420358 605090
half 1210179 302545
half 605089 151273
half 302544 75637
half 151272 37819
half 75636 18910
half 37818 9455
half 18909 4728
square 357550281 31960550771407171
half 178775140 44693786
half 89387570 22346893
half 44693785 11173447
half 22346892 5586724
half 11173446 2793362
half 5586723 1396681
half 2793361 698341
half 1396680 349171
half 698340 174586
half 349170 87293
half 174585 43647
half 87292 21824
half 43646 10912
half 21823 5456
square 476243329 56701926985189729
half 238121664 59530417
half 119060832 29765209
half 59530416 14882605
half 29765208 7441303
half 14882604 3720652
half 7441302 1860326
half 3720651 930163
half 1860325 465082
half 930162 232541
half 465081 116271
half 232540 58136
half 116270 29068
half 58135 14534
half 29067 7267
square 844890489 178459984389442159
half 422445244 105611312
half 211222622 52805656
half 105611311 26402828
half 52805655 13201414
half 26402827 6600707
half 13201413 3300354
half 6600706 1650177
half 3300353 825089
half 1650176 412545
half 825088 206273
half 412544 103137
half 206272 51569
half 103136 25785
half 51568 12893
half 25784 6447
square 664814656 110494631541895921
half 332407328 83101833
half 166203664 41550917
root 12892 3195
half 6446 1612
square 41550916 431619644722036
half 20775458 5193865
half 10387729 2596933
root 3223 792
half 1611 403
square 2595321 1683922124431
half 1297660 324416
half 648830 162208
half 324415 81104
half 162207 40552
half 81103 20276
half 40551 10138
half 20275 5069
square 411075625 42245792264516251
half 205537812 51384454
half 102768906 25692227
half 51384453 12846114
half 25692226 6423057
half 12846113 3211529
half 6423056 1605765
half 3211528 802883
half 1605764 401442
half 802882 200721
half 401441 100361
half 200720 50181
half 100360 25091
half 50180 12546
half 25090 6273
square 629508100 99070111834025476
half 314754050 78688513
half 157377025 39344257
root 12545 3109
half 6272 1569
square 39337984 386869236461569
half 19668992 4917249
half 9834496 2458625
root 3136 771
root 56 13
double 112 57
square 12544 39334849
square 157351936 6189907901399041
half 78675968 19668993
decrease 78675967 2
half 39337983 9834496
half 19668991 4917248
half 9834495 2458624
half 4917247 1229312
half 2458623 614656
half 1229311 307328
half 614655 153664
half 307327 76832
half 153663 38416
half 76831 19208
half 38415 9604
half 19207 4802
square 368908849 34023434625398989
half 184454424 46113607
half 92227212 23056804
half 46113606 11528402
half 23056803 5764201
half 11528401 2882101
half 5764200 1441051
half 2882100 720526
half 1441050 360263
half 720525 180132
half 360262 90066
half 180131 45033
half 90065 22517
half 45032 11259
half 22516 5630
square 506970256 64254709990433821
half 253485128 63371283
half 126742564 31685642
root 11258 2789
decrease 11257 2
square 126720049 4014492672960589
half 63360024 15840007
half 31680012 7920004
half 15840006 3960002
half 7920003 1980001
half 3960001 990001
half 1980000 495001
half 990000 247501
half 495000 123751
half 247500 61876
half 123750 30938
half 61875 15469
half 30937 7735
square 957097969 229009130326706749
half 478548984 119637247
half 239274492 59818624
half 119637246 29909312
half 59818623 14954656
half 29909311 7477328
half 14954655 3738664
half 7477327 1869332
half 3738663 934666
half 1869331 467333
half 934665 233667
half 467332 116834
half 233666 58417
half 116833 29209
half 58416 14605
half 29208 7303
square 853107264 181948000759114609
half 426553632 106638409
half 213276816 53319205
root 14604 3622
half 7302 1826
square 53319204 710734365468604
half 26659602 6664901
half 13329801 3332451
root 3651 898
half 1825 457
square 3330625 2773264890001
half 1665312 416329
half 832656 208165
half 416328 104083
half 208164 52042
half 104082 26021
half 52041 13011
half 26020 6506
square 677040400 114595925638779901
half 338520200 84630051
half 169260100 42315026
root 13010 3225
half 6505 1627
square 42315025 447640324608901
half 21157512 5289379
half 10578756 2644690
half 5289378 1322345
half 2644689 661173
half 1322344 330587
half 661172 165294
half 330586 82647
half 165293 41324
half 82646 20662
half 41323 10331
half 20661 5166
square 426876921 45555976313890831
half 213438460 53359616
half 106719230 26679808
half 53359615 13339904
half 26679807 6669952
half 13339903 3334976
half 6669951 1667488
half 3334975 833744
half 1667487 416872
half 833743 208436
half 416871 104218
double 833742 416872
double 1667484 833743
double 3334968 1667485
double 6669936 3334969
double 13339872 6669937
double 26679744 13339873
double 53359488 26679745
double 106718976 53359489
double 213437952 106718977
double 426875904 213437953
double 853751808 426875905
double 1707503616 853751809
decrease 1707503615 2
half 853751807 213437952
half 426875903 106718976
half 213437951 53359488
half 106718975 26679744
half 53359487 13339872
half 26679743 6669936
half 13339871 3334968
half 6669935 1667484
half 3334967 833742
half 1667483 416871
half 833741 208436
double 1667482 833742
double 3334964 1667483
double 6669928 3334965
double 13339856 6669929
double 26679712 13339857
double 53359424 26679713
double 106718848 53359425
double 213437696 106718849
double 426875392 213437697
double 853750784 426875393
double 1707501568 853750785
decrease 1707501567 2
half 853750783 213437696
half 426875391 106718848
half 213437695 53359424
half 106718847 26679712
half 53359423 13339856
half 26679711 6669928
half 13339855 3334964
half 6669927 1667482
half 3334963 833741
half 1667481 416871
double 3334962 1667482
double 6669924 3334963
double 13339848 6669925
double 26679696 13339849
double 53359392 26679697
double 106718784 53359393
double 213437568 106718785
double 426875136 213437569
double 853750272 426875137
double 1707500544 853750273
decrease 1707500543 2
half 853750271 213437568
half 426875135 106718784
half 213437567 53359392
half 106718783 26679696
half 53359391 13339848
half 26679695 6669924
half 13339847 3334962
half 6669923 1667481
half 3334961 833741
double 6669922 3334962
double 13339844 6669923
double 26679688 13339845
double 53359376 26679689
double 106718752 53359377
double 213437504 106718753
double 426875008 213437505
double 853750016 426875009
double 1707500032 853750017
decrease 1707500031 2
half 853750015 213437504
half 426875007 106718752
half 213437503 53359376
half 106718751 26679688
half 53359375 13339844
half 26679687 6669922
double 53359374 26679688
double 106718748 53359375
double 213437496 106718749
double 426874992 213437497
double 853749984 426874993
double 1707499968 853749985
decrease 1707499967 2
half 853749983 213437496
half 426874991 106718748
half 213437495 53359374
half 106718747 26679687
half 53359373 13339844
double 106718746 53359374
double 213437492 106718747
double 426874984 213437493
double 853749968 426874985
double 1707499936 853749969
decrease 1707499935 2
half 853749967 213437492
half 426874983 106718746
half 213437491 53359373
double 426874982 213437492
double 853749964 426874983
double 1707499928 853749965
decrease 1707499927 2
half 853749963 213437491
half 426874981 106718746
double 853749962 426874982
double 1707499924 853749963
decrease 1707499923 2
decrease 1707499922 2
decrease 1707499921 2
half 853749960 213437491
double 1707499920 853749961
decrease 1707499919 2
half 853749959 213437490
half 426874979 106718745
half 213437489 53359373
half 106718744 26679687
double 213437488 106718745
double 426874976 213437489
double 853749952 426874977
double 1707499904 853749953
decrease 1707499903 2
half 853749951 213437488
half 426874975 106718744
half 213437487 53359372
half 106718743 26679686
half 53359371 13339843
half 26679685 6669922
half 13339842 3334961
double 26679684 13339843
double 53359368 26679685
double 106718736 53359369
double 213437472 106718737
double 426874944 213437473
double 853749888 426874945
double 1707499776 853749889
decrease 1707499775 2
half 853749887 213437472
half 426874943 106718736
half 213437471 53359368
half 106718735 26679684
half 53359367 13339842
half 26679683 6669921
half 13339841 3334961
half 6669920 1667481
double 13339840 6669921
double 26679680 13339841
double 53359360 26679681
double 106718720 53359361
double 213437440 106718721
double 426874880 213437441
double 853749760 426874881
double 1707499520 853749761
decrease 1707499519 2
half 853749759 213437440
half 426874879 106718720
half 213437439 53359360
half 106718719 26679680
half 53359359 13339840
half 26679679 6669920
half 13339839 3334960
half 6669919 1667480
half 3334959 833740
half 1667479 416870
half 833739 208435
half 416869 104218
half 208434 52109
double 416868 208435
double 833736 416869
double 1667472 833737
double 3334944 1667473
double 6669888 3334945
double 13339776 6669889
double 26679552 13339777
double 53359104 26679553
double 106718208 53359105
double 213436416 106718209
double 426872832 213436417
double 853745664 426872833
double 1707491328 853745665
decrease 1707491327 2
half 853745663 213436416
half 426872831 106718208
half 213436415 53359104
half 106718207 26679552
half 53359103 13339776
half 26679551 6669888
half 13339775 3334944
half 6669887 1667472
half 3334943 833736
half 1667471 416868
half 833735 208434
half 416867 104217
half 208433 52109
half 104216 26055
double 208432 104217
double 416864 208433
double 833728 416865
double 1667456 833729
double 3334912 1667457
double 6669824 3334913
double 13339648 6669825
double 26679296 13339649
double 53358592 26679297
double 106717184 53358593
double 213434368 106717185
double 426868736 213434369
double 853737472 426868737
double 1707474944 853737473
decrease 1707474943 2
half 853737471 213434368
half 426868735 106717184
half 213434367 53358592
half 106717183 26679296
half 53358591 13339648
half 26679295 6669824
half 13339647 3334912
half 6669823 1667456
half 3334911 833728
half 1667455 416864
half 833727 208432
half 416863 104216
half 208431 52108
half 104215 26054
half 52107 13027
half 26053 6514
square 678758809 115178380029084919
half 339379404 84844852
half 169689702 42422426
half 84844851 21211213
half 42422425 10605607
half 21211212 5302804
half 10605606 2651402
half 5302803 1325701
half 2651401 662851
half 1325700 331426
half 662850 165713
half 331425 82857
half 165712 41429
half 82856 20715
half 41428 10358
half 20714 5179
square 429069796 46025222352602956
half 214534898 53633725
half 107267449 26816863
root 10357 2565
decrease 10356 2
decrease 10355 2
square 107226025 2874355082518651
half 53613012 13403254
half 26806506 6701627
half 13403253 3350814
half 6701626 1675407
half 3350813 837704
half 1675406 418852
half 837703 209426
half 418851 104713
half 209425 52357
half 104712 26179
half 52356 13090
half 26178 6545
square 685287684 117404802289199044
half 342643842 85660961
half 171321921 42830481
root 13089 3244
half 6544 1637
square 42823936 458472362927041
half 21411968 5352993
half 10705984 2676497
root 3272 804
half 1636 410
square 2676496 1790907040381
half 1338248 334563
half 669124 167282
root 818 198
half 409 103
square 167281 6995691421
half 83640 20911
half 41820 10456
half 20910 5228
square 437228100 47792102748095476
half 218614050 54653513
half 109307025 27326757
root 10455 2589
half 5227 1307
square 27321529 186616479894079
half 13660764 3415192
half 6830382 1707596
half 3415191 853798
half 1707595 426899
half 853797 213450
half 426898 106725
half 213449 53363
half 106724 26682
half 53362 13341
half 26681 6671
square 711875761 126691774596863341
half 355937880 88984471
half 177968940 44492236
half 88984470 22246118
half 44492235 11123059
half 22246117 5561530
half 11123058 2780765
half 5561529 1390383
half 2780764 695192
half 1390382 347596
half 695191 173798
half 347595 86899
half 173797 43450
half 86898 21725
half 43449 10863
half 21724 5432
square 471932176 55679994568040701
half 235966088 58991523
half 117983044 29495762
root 10862 2690
half 5431 1358
square 29495761 217499971868341
half 14747880 3686971
half 7373940 1843486
half 3686970 921743
half 1843485 460872
half 921742 230436
half 460871 115218
half 230435 57609
half 115217 28805
half 57608 14403
half 28804 7202
square 829670416 172088249588985661
half 414835208 103708803
half 207417604 51854402
root 14402 3571
half 7201 1801
square 51854401 672219712803601
half 25927200 6481801
half 12963600 3240901
half 6481800 1620451
half 3240900 810226
half 1620450 405113
half 810225 202557
half 405112 101279
half 202556 50640
half 101278 25320
half 50639 12660
half 25319 6330
square 641051761 102736839910037341
half 320525880 80131471
half 160262940 40065736
half 80131470 20032868
half 40065735 10016434
half 20032867 5008217
half 10016433 2504109
half 5008216 1252055
half 2504108 626028
half 1252054 313014
half 626027 156507
half 313013 78254
half 156506 39127
half 78253 19564
half 39126 9782
half 19563 4891
square 382710969 36616921352551999
half 191355484 47838872
half 95677742 23919436
half 47838871 11959718
half 23919435 5979859
half 11959717 2989930
half 5979858 1494965
half 2989929 747483
half 1494964 373742
half 747482 186871
half 373741 93436
half 186870 46718
half 93435 23359
half 46717 11680
half 23358 5840
square 545596164 74418793406479684
half 272798082 68199521
half 136399041 34099761
root 11679 2893
half 5839 1460
square 34093921 290598853765081
half 17046960 4261741
half 8523480 2130871
half 4261740 1065436
half 2130870 532718
half 1065435 266359
half 532717 133180
half 266358 66590
half 133179 33295
half 66589 16648
half 33294 8324
half 16647 4162
square 277122609 19199235035461069
half 138561304 34640327
half 69280652 17320164
half 34640326 8660082
half 17320163 4330041
half 8660081 2165021
half 4330040 1082511
half 2165020 541256
half 1082510 270628
half 541255 135314
half 270627 67657
half 135313 33829
half 67656 16915
half 33828 8458
half 16914 4229
square 286083396 20460927295202356
half 143041698 35760425
half 71520849 17880213
root 8457 2092
half 4228 1058
square 17875984 79887696523069
half 8937992 2234499
half 4468996 1117250
root 2114 518
half 1057 265
square 1117249 312061052689
half 558624 139657
half 279312 69829
half 139656 34915
half 69828 17458
half 34914 8729
half 17457 4365
square 304746849 23217660417670489
half 152373424 38093357
half 76186712 19046679
half 38093356 9523340
half 19046678 4761670
half 9523339 2380835
half 4761669 1190418
half 2380834 595209
half 1190417 297605
half 595208 148803
half 297604 74402
half 148802 37201
half 74401 18601
half 37200 9301
half 18600 4651
square 345960000 29922080313510001
half 172980000 43245001
half 86490000 21622501
root 9300 2302
half 4650 1163
square 21622500 116883121156876
half 10811250 2702813
half 5405625 1351407
root 2325 570
half 1162 291
square 1350244 455789377324
half 675122 168781
half 337561 84391
root 581 140
decrease 580 2
decrease 579 2
square 335241 28096548211
half 167620 41906
half 83810 20953
half 41905 10477
half 20952 5239
square 438986304 48177243665148529
half 219493152 54873289
half 109746576 27436645
root 10476 2594
half 5238 1310
square 27436644 188192351636524
half 13718322 3429581
half 6859161 1714791
root 2619 643
half 1309 328
square 1713481 734003855971
half 856740 214186
half 428370 107093
half 214185 53547
half 107092 26774
half 53546 13387
half 26773 6694
square 716793529 128448240624870079
half 358396764 89599192
half 179198382 44799596
half 89599191 22399798
half 44799595 11199899
half 22399797 5599950
half 11199898 2799975
half 5599949 1399988
half 2799974 699994
half 1399987 349997
half 699993 174999
half 349996 87500
half 174998 43750
half 87499 21875
half 43749 10938
half 21874 5469
square 478471876 57233833911121876
half 239235938 59808985
half 119617969 29904493
root 10937 2709
half 5468 1368
square 29899024 223487901563389
half 14949512 3737379
half 7474756 1868690
root 2734 671
half 1367 342
square 1868689 872999177509
half 934344 233587
half 467172 116794
half 233586 58397
half 116793 29199
half 58396 14600
half 29198 7300
square 852523204 181698953126475604
half 426261602 106565401
half 213130801 53282701
root 14599 3620
half 7299 1825
square 53275401 709567074608851
half 26637700 6659426
half 13318850 3329713
half 6659425 1664857
half 3329712 832429
half 1664856 416215
half 832428 208108
half 416214 104054
half 208107 52027
half 104053 26014
half 52026 13007
half 26013 6504
square 676676169 114472659253960099
half 338338084 84584522
half 169169042 42292261
half 84584521 21146131
half 42292260 10573066
half 21146130 5286533
half 10573065 2643267
half 5286532 1321634
half 2643266 660817
half 1321633 330409
half 660816 165205
half 330408 82603
half 165204 41302
half 82602 20651
half 41301 10326
half 20650 5163
square 426422500 45459037019956876
half 213211250 53302813
half 106605625 26651407
root 10325 2557
half 5162 1291
square 26646244 177505573165324
half 13323122 3330781
half 6661561 1665391
root 2581 633
half 1290 323
square 1664100 692306786476
half 832050 208013
half 416025 104007
root 645 156
half 322 81
square 103684 2687567044
half 51842 12961
half 25921 6481
root 161 38
half 80 21
square 6400 10238401
square 40960000 419430389760001
half 20480000 5120001
half 10240000 2560001
root 3200 787
half 1600 401
root 40 9
half 20 6
square 400 39901
square 160000 6399960001
half 80000 20001
half 40000 10001
root 200 47
half 100 26
root 10 2
decrease 9 2
double 18 10
